faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
9,12.0,311,0.24335,3697.1,4583.9,9.3921,26.844,42.517,2709.3,75.432,120.38,0.33335,79.92,49.462,2639.2,25.652,48.841,3106.1,22.874,66.166,242.13,343.79,94.417,77.452,32.166,8.7539,26.567,7.0445,18.218,1.653,32.925,13.874,23.931,1.2516,18.044,2.2876,4.8685,2.3169,0.017431,0.82483,0.087615,53.177,44.359,62.685,54.789,24.28,61.189,22.917,38.883,36.518,43.852,51.065,41.065,18.252
9,12.0,403,0.17738,3669.8,4528.7,9.367,27.163,42.442,2717.9,74.29,120.38,0.33725,79.755,48.905,2647.2,23.464,49.912,3110.9,23.478,65.598,230.77,345.47,94.484,77.381,32.907,8.8471,26.654,6.883,18.551,1.7031,33.529,13.599,24.343,1.1441,18.008,2.2888,4.8191,2.2988,0.019371,0.80762,0.10941,53.412,42.945,63.012,53.977,17.173,62.266,23.333,39.631,34.878,46.331,47.472,40.721,16.797
9,12.0,431,0.26909,3667.3,4485.0,9.2727,26.754,42.239,2718.9,75.035,120.36,0.3141,79.823,51.489,2647.0,24.805,50.059,3115.5,22.877,64.88,211.92,341.99,94.603,76.815,31.906,8.8712,26.854,6.8787,18.616,1.6561,32.837,13.682,25.096,1.255,18.193,2.2482,4.7299,2.3303,0.012395,0.85811,0.096081,54.677,43.664,63.082,54.288,26.424,61.857,22.457,36.907,42.482,46.672,42.442,40.711,18.343
9,12.0,478,0.29943,3613.2,4483.3,9.2982,26.775,42.362,2692.6,75.034,120.39,0.35663,80.597,47.748,2620.9,25.864,50.568,3092.6,23.671,66.605,250.98,339.3,94.752,77.548,32.353,9.1918,26.126,6.8399,18.963,1.6403,32.639,13.934,23.058,1.4582,18.752,2.3084,4.7517,2.2691,0.012629,0.8613,0.10773,53.511,44.513,62.076,54.007,29.742,61.202,21.164,42.398,31.473,47.848,52.936,40.55,16.455
9,12.0,486,0.31498,3656.4,4485.9,9.4239,27.104,42.537,2698.4,74.392,120.39,0.35603,80.517,51.08,2627.2,24.447,49.044,3097.4,23.578,66.932,259.03,341.87,94.33,77.584,32.531,8.9831,26.34,6.9073,19.07,1.6454,32.991,13.834,23.792,1.4584,19.065,2.2752,4.8734,2.3217,0.00053319,0.84504,0.093445,52.754,43.631,63.21,53.654,30.68,61.79,22.109,42.092,41.277,44.321,55.109,41.004,16.618
9,13.0,1,0.24929,3646.6,4517.5,9.3401,26.968,42.251,2705.4,74.741,120.4,0.33574,80.163,49.479,2634.1,23.428,48.332,3101.9,22.855,65.743,230.38,341.65,94.602,77.304,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.352,53.882,24.765,63.149,22.479,40.232,36.568,42.673,47.44,41.027,18.323
9,13.0,47,0.22387,3658.8,4487.1,9.2988,26.894,42.556,2700.1,75.535,120.37,0.35527,80.208,49.074,2627.9,24.289,49.715,3099.8,23.105,65.873,228.12,341.1,94.631,77.003,32.474,9.01,26.575,6.7556,18.788,1.6471,33.303,13.723,23.412,1.2195,18.831,2.3181,4.8264,2.2975,0.0212,0.83832,0.10555,53.481,43.722,62.63,53.938,22.046,62.71,21.478,41.329,35.375,45.876,47.768,40.259,17.716
9,13.0,60,0.23248,3661.3,4493.2,9.4016,26.688,42.117,2710.2,74.651,120.42,0.34436,80.147,49.242,2639.7,24.961,51.174,3105.6,22.987,65.731,233.26,342.24,94.384,77.507,32.052,8.7521,26.337,6.9336,18.752,1.6827,32.68,13.896,23.885,1.4898,18.659,2.2434,4.8533,2.2932,-0.0071177,0.82787,0.11721,53.6,43.26,63.652,53.779,22.588,60.539,22.639,40.539,35.87,49.251,47.785,41.757,17.96
9,13.0,125,0.25873,3593.4,4502.3,9.313,26.884,42.199,2703.1,74.476,120.37,0.34014,80.209,50.446,2632.5,24.069,48.926,3100.2,22.961,66.129,242.94,341.41,94.65,77.592,32.081,9.0037,26.211,6.8569,18.714,1.6067,32.937,13.757,23.965,1.3054,18.883,2.279,4.9196,2.3356,0.017422,0.85,0.089712,53.163,43.831,62.693,53.621,25.6,62.412,22.312,41.032,39.413,44.049,50.269,40.599,18.068
9,13.0,189,0.24253,3701.6,4469.7,9.1867,27.091,42.388,2692.2,75.498,120.4,0.35223,80.275,49.689,2621.0,25.658,51.266,3090.1,22.762,65.863,228.25,339.78,94.675,77.185,32.272,8.9409,25.975,6.8041,18.941,1.6722,32.89,13.983,23.792,1.3228,18.847,2.2709,4.9318,2.3911,0.018672,0.83504,0.091299,54.2,44.444,63.489,53.586,23.852,63.174,21.978,41.518,37.184,49.465,47.955,40.519,18.622
9,13.0,249,0.25708,3630.5,4479.6,9.4768,26.624,42.662,2699.5,75.64,120.39,0.32156,80.435,50.126,2628.7,25.326,50.54,3096.4,22.907,66.041,231.06,341.36,94.678,77.624,32.234,8.9081,26.299,6.7832,18.678,1.6935,32.66,13.77,23.833,1.3713,18.349,2.2886,4.8714,2.3081,0.0012434,0.82156,0.091755,54.087,43.371,62.641,54.767,25.103,61.678,22.242,38.01,38.471,47.784,47.905,40.987,18.105
9,13.0,275,0.24182,3673.8,4530.0,9.4638,27.081,42.661,2699.9,75.278,120.41,0.33649,80.366,49.276,2628.4,25.603,50.062,3098.9,22.473,65.762,227.92,340.79,94.583,77.634,32.093,8.7069,25.743,6.8334,19.104,1.6762,32.86,13.937,23.601,1.2106,19.143,2.2552,5.0219,2.3276,0.013214,0.83057,0.097832,53.093,43.986,62.627,53.96,23.188,61.378,21.823,40.091,35.968,46.676,47.301,40.947,19.161
9,13.0,293,0.20164,3671.0,4590.0,9.3394,26.435,42.122,2718.5,74.198,120.42,0.31688,80.03,50.73,2647.2,26.222,49.019,3114.7,22.933,65.612,228.55,343.68,94.346,77.313,32.799,8.8478,26.584,6.8266,18.492,1.5963,33.924,13.667,24.139,1.1144,18.316,2.2406,4.8711,2.2827,0.02154,0.81824,0.10702,53.491,44.258,64.004,54.398,20.294,61.585,22.498,37.82,40.248,44.264,47.078,40.946,18.056
9,13.0,314,0.19036,3668.5,4502.5,9.2059,26.818,42.226,2713.5,75.725,120.39,0.31213,80.003,48.578,2641.5,25.808,51.38,3109.5,23.797,65.28,216.67,341.07,94.655,77.022,32.08,8.8777,26.856,6.6953,18.855,1.6178,32.513,13.855,24.298,1.203,18.629,2.2032,4.7746,2.2867,0.015254,0.84162,0.12794,53.128,43.249,63.16,54.214,18.884,61.82,22.485,36.563,33.914,49.727,44.498,40.604,16.102
9,13.0,316,0.23629,3724.4,4468.4,9.2842,27.341,42.331,2703.7,76.188,120.38,0.33601,79.571,49.21,2631.3,25.813,50.614,3103.3,23.836,65.171,219.36,339.98,94.567,76.613,31.7,8.8249,26.906,6.8609,18.921,1.6661,32.805,13.767,24.912,1.2375,18.633,2.2863,4.8017,2.2839,-0.010795,0.86724,0.10994,53.481,43.968,63.738,54.537,23.549,60.249,21.945,40.392,35.776,47.955,44.366,40.545,16.091
9,13.0,344,0.2918,3636.9,4491.2,9.3614,26.701,42.028,2701.3,74.096,120.4,0.34505,80.28,50.166,2630.4,26.22,50.217,3100.4,22.333,65.884,236.07,340.09,94.652,77.41,31.871,9.0024,25.861,6.8445,19.071,1.6796,32.235,13.933,23.984,1.3091,18.703,2.26,4.8905,2.2711,0.01781,0.86778,0.10796,54.172,43.583,62.875,53.343,28.725,62.729,21.811,41.462,38.587,47.036,48.697,41.755,19.643
9,13.0,394,0.24062,3663.2,4467.5,9.3231,27.283,42.401,2701.2,75.112,120.39,0.3358,79.881,50.253,2629.1,25.947,50.208,3097.7,22.897,66.302,242.35,342.65,94.699,76.792,31.902,8.8709,26.369,6.8923,19.048,1.6898,32.841,13.829,23.705,1.1586,18.483,2.2796,4.9226,2.2657,0.017736,0.81176,0.086008,54.12,44.01,63.323,53.301,23.615,61.323,22.195,39.148,38.845,47.016,50.297,41.276,18.252
9,13.0,470,0.24686,3644.8,4425.0,9.2282,26.73,42.759,2694.5,75.385,120.35,0.34559,80.416,50.057,2622.4,25.29,47.42,3092.5,22.442,65.666,220.71,340.25,94.801,77.505,31.739,8.9198,25.947,7.0329,19.014,1.6998,32.662,13.765,23.829,1.0884,19.004,2.2608,4.8794,2.3798,0.0073992,0.84241,0.09581,53.164,42.983,62.45,53.072,24.207,63.276,21.658,40.814,38.267,40.564,45.797,40.558,19.231
9,14.0,1,0.25064,3651.0,4499.0,9.3244,26.869,41.944,2705.4,74.828,120.42,0.33945,80.151,49.45,2634.2,25.519,49.239,3102.2,22.578,65.713,229.92,341.78,94.637,77.382,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.277,54.103,24.632,62.782,22.476,39.779,36.482,44.773,47.481,41.348,18.988
9,14.0,77,0.22819,3658.1,4557.6,9.2256,26.771,42.373,2693.9,75.422,120.39,0.3274,80.31,51.488,2622.6,24.849,48.532,3092.1,23.891,65.98,233.0,340.77,94.672,77.353,31.952,8.7551,25.798,6.7671,18.718,1.6424,33.573,13.8,23.349,1.3916,18.868,2.3223,4.8665,2.3078,0.0023412,0.84405,0.095976,53.317,44.119,63.223,53.715,22.312,61.683,21.532,38.867,42.48,43.138,48.454,40.809,15.865
9,14.0,129,0.22095,3652.0,4471.3,9.4782,26.622,41.785,2706.1,75.199,120.39,0.34014,79.896,50.64,2636.1,26.087,50.565,3099.2,23.01,65.906,235.63,344.86,94.501,77.434,32.468,8.944,26.16,6.8259,18.558,1.6194,33.48,13.743,23.765,1.3025,18.096,2.294,4.9224,2.3835,0.0013072,0.83167,0.08037,53.601,43.363,63.201,53.767,21.7,60.067,22.826,40.565,39.983,47.841,48.951,40.831,17.865
9,14.0,161,0.27809,3681.9,4511.2,9.3747,26.976,42.813,2705.5,75.362,120.42,0.33217,80.557,48.292,2635.3,23.941,49.922,3105.2,23.542,65.394,216.82,339.36,94.594,77.892,31.845,8.9931,26.781,6.7735,18.82,1.6462,32.39,13.64,24.259,1.4909,18.769,2.277,4.781,2.2582,0.027852,0.84053,0.10264,53.474,43.468,64.322,54.011,27.227,62.225,21.878,40.128,33.075,46.354,44.779,42.074,16.617
9,14.0,170,0.26152,3709.6,4487.2,9.3686,26.659,42.102,2697.4,75.098,120.39,0.32781,80.093,50.707,2625.8,26.049,50.335,3098.1,23.296,65.29,220.12,338.9,94.67,76.97,32.059,8.9417,26.591,6.8394,19.007,1.6322,32.396,13.734,23.987,1.4407,18.898,2.2904,4.8991,2.2501,0.025658,0.8699,0.11112,54.506,43.799,62.477,53.97,26.246,59.47,21.271,38.71,40.181,47.308,44.536,39.756,17.339
9,14.0,284,0.24792,3674.4,4533.1,9.4541,26.855,42.347,2715.1,74.601,120.4,0.34321,80.192,50.699,2644.0,23.584,49.375,3110.0,23.562,65.473,227.04,343.38,94.497,77.838,32.364,8.7256,26.224,6.8729,18.05,1.6537,33.144,13.704,24.565,1.0802,17.938,2.262,4.8152,2.2643,0.0094529,0.83826,0.090467,54.365,43.38,63.109,54.457,24.121,61.567,22.695,40.226,40.158,45.088,46.466,41.607,16.575
9,14.0,432,0.27691,3633.9,4514.3,9.3084,26.971,42.116,2702.1,74.643,120.4,0.31955,80.114,50.171,2630.2,24.251,50.177,3100.5,23.316,65.346,221.27,340.18,94.851,76.99,32.059,8.819,26.545,7.0178,18.757,1.686,32.421,13.799,24.528,1.0621,18.894,2.2815,4.8367,2.2909,-0.0020079,0.87537,0.094154,53.054,43.897,62.576,53.688,27.33,62.288,21.73,38.933,38.603,46.944,44.881,41.613,17.313
9,14.0,444,0.26999,3643.4,4508.3,9.4959,26.477,41.895,2707.5,74.645,120.39,0.32191,79.922,49.177,2637.1,24.106,49.838,3101.7,23.196,65.698,231.75,343.17,94.581,77.052,31.734,9.1608,26.318,6.9222,18.726,1.6587,33.18,13.972,23.72,1.1902,18.222,2.2447,4.8132,2.3427,0.013587,0.85596,0.11367,54.062,44.272,62.808,54.242,26.287,61.306,22.589,38.843,35.677,46.159,48.003,40.72,17.59
9,14.0,488,0.22003,3627.9,4563.0,9.3139,27.07,42.216,2697.5,74.498,120.38,0.32275,80.053,50.484,2624.2,24.169,50.055,3096.5,23.685,65.891,230.04,339.08,94.836,76.871,31.902,8.822,26.46,7.067,18.879,1.639,32.972,13.782,23.281,1.126,18.698,2.2753,4.8331,2.3098,0.011878,0.83955,0.089332,53.924,43.784,62.669,53.911,21.195,60.213,21.462,38.327,39.525,46.661,47.572,40.992,16.422
9,15.0,113,0.268,3683.0,4537.2,9.2323,26.948,42.245,2706.5,74.833,120.39,0.32016,80.121,48.493,2635.1,25.635,51.62,3104.0,22.928,65.555,228.01,341.12,94.539,77.523,31.745,9.0194,26.269,6.9328,19.638,1.6287,32.849,13.864,24.176,1.2652,18.576,2.2998,4.8427,2.2342,0.030665,0.84621,0.097829,54.565,44.364,62.539,53.865,26.876,62.04,22.337,38.449,33.666,50.283,46.981,40.964,18.158
9,15.0,159,0.22863,3646.8,4468.7,9.4797,26.677,42.105,2711.1,75.309,120.43,0.32859,79.878,50.483,2640.0,25.663,52.039,3105.4,22.852,66.157,247.9,343.9,94.511,77.645,32.218,8.8001,26.183,6.8333,18.66,1.6855,32.801,13.873,23.894,1.2024,18.959,2.313,4.8252,2.3256,0.022493,0.81489,0.098065,52.826,43.889,63.72,53.993,22.134,62.789,22.787,38.143,39.522,51.253,52.015,42.655,18.313
9,15.0,163,0.21566,3709.6,4473.9,9.4539,27.141,42.232,2713.3,75.043,120.4,0.32364,79.952,50.319,2642.7,24.903,48.658,3106.0,23.034,66.25,247.21,344.6,94.518,77.404,32.822,8.7834,26.756,6.7959,18.834,1.6288,33.855,13.8,24.415,1.3901,17.932,2.287,4.8773,2.4179,0.025445,0.81494,0.1144,53.027,44.162,62.923,53.539,21.589,63.109,23.501,38.471,39.038,43.429,51.199,41.343,17.86
9,15.0,256,0.24543,3696.4,4514.3,9.3378,26.361,42.441,2713.4,75.369,120.42,0.34285,80.106,49.441,2643.3,23.833,48.468,3105.9,22.415,66.552,250.7,345.18,94.248,77.321,32.572,8.9522,26.224,6.9761,18.424,1.6515,33.789,13.873,23.879,0.99146,17.91,2.2287,4.8038,2.2809,0.026556,0.77799,0.085233,53.441,44.297,63.453,54.287,24.631,61.191,23.197,40.315,36.456,42.989,52.773,41.716,19.332
9,15.0,295,0.24714,3672.4,4528.0,9.3601,26.846,42.273,2703.3,75.274,120.4,0.339,80.236,49.398,2631.5,27.178,50.566,3101.4,24.008,65.174,216.36,339.79,94.712,77.147,32.002,8.9867,26.422,6.9577,18.582,1.6796,32.646,13.911,24.142,1.4124,18.734,2.232,4.8772,2.3159,0.015666,0.86549,0.093866,54.235,43.059,62.352,53.731,24.423,61.505,21.915,39.984,36.329,47.845,43.268,41.734,15.631
9,15.0,356,0.24809,3599.2,4517.7,9.5294,27.005,42.572,2711.2,74.648,120.39,0.31438,79.995,48.515,2639.7,24.706,50.369,3107.5,22.746,65.808,230.58,342.81,94.744,76.879,32.104,8.7389,26.952,6.9054,19.013,1.6763,33.434,13.869,24.21,1.2175,18.135,2.3038,4.8722,2.2239,0.039919,0.83931,0.10226,54.423,43.816,62.427,53.385,24.023,60.311,22.526,37.677,33.728,47.388,48.112,41.219,18.571
9,15.0,399,0.24949,3566.5,4492.3,9.1663,27.153,42.311,2706.8,74.922,120.36,0.31754,80.158,49.6,2635.1,24.938,50.59,3105.8,22.109,65.56,228.1,339.48,94.601,77.364,31.789,8.945,26.552,6.8157,18.708,1.6723,32.727,13.919,23.968,1.3246,18.612,2.2952,4.8131,2.338,0.02778,0.83141,0.094338,54.262,44.689,62.832,54.397,24.568,61.663,22.351,37.949,36.924,47.899,46.695,40.24,20.163
9,15.0,430,0.26687,3669.2,4499.6,9.3846,26.741,42.265,2706.0,74.506,120.41,0.33573,79.901,48.772,2636.1,25.483,49.68,3101.3,23.261,66.021,243.04,342.92,94.549,77.307,32.41,9.0376,26.462,6.9997,18.435,1.6489,33.656,13.673,24.113,1.1785,19.104,2.2495,4.8809,2.365,0.014947,0.82486,0.084622,53.833,43.923,62.722,54.151,25.659,63.71,22.536,39.099,34.487,45.794,50.466,41.192,17.418
9,16.0,21,0.27959,3690.6,4510.0,9.428,26.573,42.528,2707.4,75.123,120.39,0.34476,80.33,49.58,2636.4,24.85,49.351,3106.3,23.249,65.851,233.72,340.29,94.58,77.391,32.32,8.8473,26.697,6.8216,18.826,1.6661,32.89,13.86,23.975,1.3531,18.839,2.24,4.7776,2.2554,0.040702,0.8286,0.11056,54.496,43.287,63.135,54.325,27.392,60.456,21.814,40.697,36.863,45.031,48.11,40.969,17.387
9,16.0,25,0.25251,3659.7,4524.3,9.3023,26.871,42.188,2702.9,74.948,120.37,0.33899,80.07,49.682,2632.1,25.921,49.683,3100.4,22.833,65.823,233.62,340.78,94.559,77.29,32.114,8.8517,26.56,6.8873,18.894,1.7062,32.745,13.782,24.282,1.3928,18.919,2.2287,4.9292,2.2836,0.040702,0.8286,0.11056,54.496,43.287,63.022,54.128,24.96,60.579,22.11,39.866,37.163,45.8,47.668,40.781,18.393
9,16.0,124,0.23721,3677.3,4470.6,9.4338,27.069,42.449,2703.7,75.847,120.4,0.33929,79.994,48.669,2632.9,26.679,48.275,3103.1,21.985,65.09,216.77,340.0,94.546,77.242,32.112,8.8253,26.229,6.976,18.983,1.6677,32.773,13.85,24.266,1.4353,18.888,2.2812,4.8519,2.275,0.038389,0.85155,0.095751,54.221,43.947,63.137,53.221,23.615,60.648,22.059,40.852,34.183,42.542,43.408,41.409,20.45
9,16.0,461,0.29063,3653.7,4531.3,9.2963,27.157,41.83,2701.1,74.17,120.38,0.3188,79.939,49.859,2630.4,25.744,49.999,3099.3,22.42,66.095,242.98,340.59,94.784,76.968,32.007,8.9401,26.054,6.8416,18.832,1.6203,33.148,13.762,23.974,1.3134,18.939,2.2496,4.7799,2.2994,0.01548,0.83821,0.10362,53.963,43.988,62.263,53.545,28.132,63.361,22.323,37.593,37.686,46.531,50.601,40.402,19.493
9,17.0,53,0.22898,3608.2,4519.4,9.4119,26.986,42.012,2703.6,75.129,120.39,0.33285,80.136,51.915,2631.4,23.58,49.689,3100.9,22.929,65.684,229.7,340.88,94.88,77.375,32.382,8.8823,26.244,6.9464,18.533,1.6618,32.714,13.883,24.119,1.3388,18.552,2.255,4.7926,2.384,-0.00016198,0.83937,0.10268,53.436,43.683,61.685,53.085,23.028,60.895,22.105,39.578,43.736,45.814,47.213,41.146,18.159
9,17.0,106,0.29926,3610.3,4493.2,9.3014,26.697,42.411,2708.8,74.987,120.39,0.33397,80.015,50.29,2637.6,25.973,49.109,3105.6,23.883,65.478,223.95,342.26,94.803,77.577,32.229,8.8149,26.583,6.9332,18.888,1.7077,32.809,13.698,24.238,1.3514,18.674,2.2584,4.8031,2.3238,0.0050353,0.84813,0.11617,53.709,43.954,62.559,54.597,29.925,62.28,22.177,39.519,38.953,44.473,46.062,40.97,15.952
9,17.0,195,0.25247,3642.1,4525.4,9.3668,27.09,42.577,2711.4,75.141,120.37,0.34561,80.276,50.03,2640.6,25.307,51.317,3107.0,22.877,65.616,225.65,343.09,94.677,77.569,32.301,8.8122,26.672,7.1243,18.707,1.6025,33.204,13.817,23.957,1.0061,17.984,2.2173,4.7908,2.1975,0.012822,0.81471,0.096955,54.064,43.631,62.066,53.881,24.776,62.713,22.945,40.747,38.187,49.582,46.378,40.273,18.174
9,17.0,214,0.2457,3672.6,4494.5,9.3289,26.789,42.563,2715.9,75.708,120.4,0.30915,79.846,49.65,2645.2,25.256,51.374,3112.8,22.927,65.019,212.89,342.08,94.639,77.037,31.489,8.7926,27.177,6.8105,18.638,1.6338,32.936,13.821,24.122,1.3445,18.447,2.2586,4.7596,2.2417,0.0073655,0.84246,0.11258,53.36,43.797,62.599,53.745,24.312,61.784,22.547,37.563,37.071,49.714,42.542,40.896,18.145
9,17.0,283,0.29065,3601.6,4470.0,9.3884,26.65,42.246,2708.0,74.894,120.37,0.33656,80.373,50.088,2636.2,25.024,48.059,3103.5,22.675,65.945,234.21,341.48,94.601,77.329,32.292,8.9352,26.636,7.0231,18.784,1.6888,32.481,13.897,24.228,1.4399,18.255,2.228,4.8121,2.2634,0.013175,0.84249,0.10229,53.109,43.722,62.546,53.412,28.506,59.517,22.242,40.498,38.359,42.042,48.729,40.978,18.771
9,17.0,307,0.26625,3659.4,4565.0,9.2923,27.24,42.145,2711.5,75.743,120.38,0.33611,79.93,50.516,2640.1,24.557,49.609,3109.9,23.306,65.861,238.67,342.05,94.623,77.522,32.087,9.0334,26.543,6.803,19.099,1.6125,33.243,13.811,24.067,1.1172,18.559,2.2717,4.8088,2.3107,0.029217,0.81785,0.10614,54.809,43.839,63.042,54.821,25.802,61.957,22.332,40.233,39.62,45.63,49.904,40.79,17.311
9,17.0,323,0.19983,3684.0,4491.8,9.4421,26.779,42.247,2697.3,74.947,120.38,0.35392,80.303,51.091,2625.8,24.856,50.252,3092.9,23.404,66.057,237.22,340.76,94.721,77.68,32.188,8.8512,26.32,6.9961,18.927,1.6745,32.737,13.839,23.698,1.2395,18.343,2.2925,4.8389,2.2973,0.01445,0.84584,0.10473,53.557,44.086,62.001,54.043,19.836,60.54,22.236,41.716,41.311,47.116,49.365,41.102,17.047
9,17.0,326,0.25747,3622.8,4465.2,9.2336,27.09,42.277,2698.2,75.788,120.39,0.33426,80.454,51.053,2627.0,24.872,48.605,3095.5,23.356,66.223,237.21,339.98,94.79,77.34,31.997,8.9744,26.54,6.8285,18.573,1.647,32.835,13.996,23.47,1.2972,18.842,2.3024,4.8575,2.2559,-0.0021124,0.83537,0.10901,53.462,42.97,63.047,54.142,25.2,59.353,22.028,40.622,41.199,43.305,49.661,40.553,17.146
9,17.0,422,0.22563,3685.8,4530.9,9.3236,26.906,41.583,2695.1,74.774,120.4,0.34541,80.348,51.021,2623.5,24.667,49.725,3093.2,22.952,65.784,227.31,339.08,94.539,76.774,32.236,8.8663,26.119,6.8049,19.21,1.643,33.1,13.693,23.351,1.3997,19.457,2.2693,4.8795,2.3282,0.014618,0.86016,0.11344,53.355,44.152,63.833,54.333,22.216,60.825,21.659,41.843,41.103,45.898,46.93,41.475,18.17
9,17.0,426,0.26626,3695.7,4491.7,9.2048,26.868,42.441,2687.7,75.586,120.4,0.34771,80.398,51.528,2615.5,25.954,50.273,3089.1,23.287,65.807,227.84,337.35,94.675,77.179,31.793,8.7061,26.273,6.9041,19.093,1.6814,32.485,13.916,23.544,1.2842,19.11,2.2891,4.8677,2.32,0.019336,0.85158,0.10217,53.365,44.009,62.582,54.347,26.257,60.353,21.02,41.959,42.597,47.166,47.483,40.972,17.373
9,17.0,480,0.21896,3756.7,4606.8,9.5367,26.925,42.669,2732.1,75.253,120.41,0.32829,79.784,48.375,2662.4,24.324,49.743,3126.9,22.609,65.539,230.46,345.9,94.14,77.315,32.486,8.7909,26.357,6.8426,18.466,1.6887,33.863,13.711,24.9,1.2831,17.764,2.2707,4.7652,2.375,0.014299,0.78164,0.090864,53.54,44.365,63.342,53.884,21.249,60.618,23.628,38.837,33.318,45.94,46.488,41.998,18.774
9,18.0,23,0.24491,3706.9,4499.8,9.3855,26.84,42.519,2708.3,74.727,120.42,0.33968,79.988,48.781,2638.1,24.58,49.554,3102.4,22.689,65.562,231.05,343.33,94.482,77.623,32.669,8.898,26.37,6.8957,19.001,1.6385,33.444,13.804,24.013,0.9229,18.585,2.2591,4.798,2.2448,0.027521,0.83122,0.09411,53.491,44.406,63.297,54.043,23.888,60.401,22.962,39.657,34.511,45.503,47.339,41.958,18.737
9,18.0,47,0.22917,3705.3,4523.9,9.214,27.01,42.647,2706.5,74.684,120.43,0.33412,80.113,52.035,2635.4,24.234,50.546,3104.1,23.761,65.566,228.16,341.87,94.511,77.574,32.634,8.8112,26.144,6.8059,18.703,1.6475,32.672,13.996,23.971,1.2765,18.579,2.2239,4.838,2.2123,0.020738,0.83137,0.10754,53.055,44.469,63.881,54.206,22.759,61.715,22.361,39.439,44.089,47.797,46.448,40.632,16.176
9,18.0,59,0.24659,3655.8,4480.5,9.341,27.051,42.613,2703.4,75.137,120.43,0.35071,80.3,47.385,2632.5,23.803,48.987,3102.0,22.575,65.568,221.83,339.58,94.553,77.39,31.712,8.9205,26.602,7.0796,18.587,1.6645,32.91,13.884,24.394,1.4106,18.346,2.3001,4.8471,2.4449,0.029736,0.82148,0.092269,53.481,43.28,62.213,54.518,23.96,60.785,21.79,41.606,30.404,44.189,45.996,41.817,18.98
9,18.0,81,0.24079,3691.2,4538.0,9.4053,26.656,42.205,2711.3,74.692,120.44,0.31792,80.094,50.49,2640.8,27.347,49.673,3106.3,22.512,65.615,231.1,342.37,94.581,77.369,32.298,9.0759,26.392,6.8118,18.691,1.651,33.125,13.736,24.046,1.1937,18.365,2.2938,4.8456,2.3261,0.019863,0.86063,0.096439,53.359,44.072,64.239,53.665,23.517,62.493,22.676,37.571,39.542,45.777,47.303,42.013,19.156
9,18.0,140,0.2647,3635.1,4519.8,9.2178,26.808,42.279,2696.0,74.526,120.39,0.34618,79.926,50.222,2624.2,26.809,51.848,3095.0,22.647,65.948,236.34,339.77,94.698,77.358,32.215,8.8453,26.691,7.1515,18.751,1.66,33.206,13.999,23.988,1.2786,18.601,2.2543,4.8498,2.2807,0.019223,0.85941,0.087436,53.214,44.372,62.543,53.493,25.683,59.927,21.376,40.313,38.754,50.811,49.376,41.22,18.94
9,18.0,188,0.2408,3660.0,4583.2,9.3042,26.756,42.464,2718.4,75.176,120.38,0.32133,80.237,51.716,2648.3,25.502,50.336,3114.8,23.327,66.124,243.55,342.68,94.471,77.504,31.805,8.7077,26.724,7.0494,18.815,1.642,32.797,13.736,24.526,1.2881,18.37,2.2721,4.9125,2.3758,0.013854,0.83201,0.10787,52.803,44.564,62.042,53.627,23.747,61.578,22.675,37.947,43.151,47.312,50.438,40.504,17.197
9,18.0,200,0.19479,3722.2,4531.9,9.3806,26.915,42.241,2714.4,74.457,120.36,0.32437,79.824,49.831,2643.8,22.964,50.011,3109.5,23.207,65.934,239.33,343.13,94.401,77.143,32.529,8.7791,26.388,6.809,18.44,1.6658,33.221,13.86,24.62,1.2949,18.712,2.2499,4.7819,2.3229,0.022421,0.82482,0.10288,53.531,43.385,63.156,54.569,19.492,62.584,22.902,39.065,37.604,46.559,49.619,41.116,17.537
9,18.0,248,0.27312,3608.4,4473.2,9.3781,26.904,42.331,2702.9,74.35,120.41,0.34287,80.28,50.413,2630.7,26.981,47.917,3101.2,23.706,66.106,238.84,340.57,94.732,77.248,32.15,8.7571,26.21,6.5804,18.638,1.6611,32.545,13.878,23.672,1.5072,19.032,2.2892,4.7999,2.3058,0.019982,0.83497,0.082411,53.408,44.755,62.098,54.019,26.735,62.885,21.928,40.596,39.315,41.712,50.304,41.222,16.355
